J',nu1',nu2',nu3',Energy
0,4,2,7,1.31695101361525
0,4,2,8,-0.900775108811793
0,6,1,0,1.36327975738277
0,6,1,1,-0.921851068992166
0,6,1,2,-98.3114590746916
0,6,1,3,121.678661265947
0,6,1,4,-240.445557456269
0,6,1,5,207.362198467281
0,6,1,6,-143.744246441344
0,0,7,0,-0.192062238349045
0,0,7,1,-2.33739699524996
0,0,7,2,8.0531493638147
0,0,7,3,-172.155012901295
0,0,7,4,53.0909103883943
0,0,7,5,-100.795522032693
0,0,7,6,33.0077265268358
0,1,6,0,-0.205337204904696
0,1,6,1,0.373436479515557
0,1,6,2,12.1378899053786
0,1,6,3,1.43949849403147
0,1,6,4,22.9269591717745
0,1,6,5,-26.6696987703737
0,1,6,6,11.7390958255818
0,7,1,0,-1.3345145347775
0,7,1,1,7.54887534895108
0,7,1,2,107.312233445835
0,7,1,3,55.9226099340751
0,7,1,4,225.989742039875
0,4,3,0,-0.04837389706475406
0,4,3,1,0.460311825988656
0,4,3,2,4.07463966697066
0,4,3,3,16.5205807706216
0,4,3,4,5.79574909860504
0,4,3,5,7.393949401741
0,4,3,6,3.85848011881828
0,0,8,0,-1.1022781528067
0,0,8,1,11.002264389086
0,0,8,2,87.9785312917583
0,0,8,3,272.202123719491
0,0,8,4,136.55355382161
0,1,7,0,0.400555323764173
0,1,7,1,-5.0055045318853
0,1,7,2,-32.0599287015682
0,1,7,3,-84.3422594838438
0,1,7,4,-52.8767961777198
0,3,5,0,-0.0260720146214439
0,3,5,1,0.776613140500758
0,3,5,2,3.11057457924887
0,3,5,3,13.2029759278022
0,3,5,4,4.73465601095145
0,0,1,0,0.004137337627268298
0,0,1,1,-0.480811848371297
0,0,1,2,4.14522684979539
0,0,1,3,-17.9473576698242
0,0,1,4,4.4988586753677
0,0,1,5,-41.4748336640915
0,0,1,6,-10.8230720100721
0,0,1,7,-29.6998785455197
0,0,1,8,9.58234693996244
0,0,1,9,-2.78712179789955
0,0,1,10,-0.174776191622286
0,0,1,11,-0.00561485724559188
0,0,1,12,0.008756024932537345
0,0,1,13,-0.002357116246381062
0,0,1,14,-0.0002619270795905319
0,0,1,15,-7.649444928432146e-05
0,0,1,16,-0.0001075576623292163
0,2,0,0,0.04079630554339025
0,2,0,1,-1.43337372585402
0,2,0,2,6.4330646572844
0,2,0,3,-54.6944299023889
0,2,0,4,30.4275930738274
0,2,0,5,-127.524913274309
0,2,0,6,-10.8486231077304
0,2,0,7,-86.080144509644
0,2,0,8,14.9224670157345
0,2,0,9,-7.8024973101894
0,2,0,10,-1.00891875388616
0,2,0,11,-0.02451119472076181
0,2,0,12,0.01403450041004158
0,2,0,13,-0.008512522232311257
0,2,0,14,-0.001366535955161107
0,2,0,15,-0.0001606657576900605
0,2,0,16,-0.0002470835372954816
0,3,0,0,-0.213169813017507
0,3,0,1,2.79791267931322
0,3,0,2,-1.20806879035196
0,3,0,3,108.405689619428
0,3,0,4,-134.825146822837
0,3,0,5,256.73280434042
0,3,0,6,-93.6593800170833
0,3,0,7,151.442937970398
0,3,0,8,-5.46312957265813
0,3,0,9,14.1134405217813
0,3,0,10,4.20468007611451
0,3,0,11,0.239438266821963
0,3,0,12,0.01781474951166749
0,3,0,13,0.02303926048570768
0,3,0,14,0.006499240265044975
0,2,1,0,0.003859488204441174
0,2,1,1,-0.07708263761310287
0,2,1,2,1.1271646831673
0,2,1,3,-0.626313777095219
0,2,1,4,10.6838357326858
0,2,1,5,-1.91657259607973
0,2,1,6,10.4330011298061
0,2,1,7,-1.05896527550968
0,2,1,8,2.80697742217206
0,2,1,9,-0.474899547544962
0,2,1,10,-0.07949307254402568
0,2,1,11,-0.01200791863278706
0,2,1,12,0.000908821428349308
0,2,1,13,-0.0005139457185387298
0,2,1,14,-0.0001802054146026043
0,4,0,0,-1.00143898242384
0,4,0,1,3.22770338730494
0,4,0,2,-42.7354677259746
0,4,0,3,86.3314815246523
0,4,0,4,-558.514479602127
0,4,0,5,235.362342624669
0,4,0,6,-514.053326361049
0,4,0,7,104.622198730846
0,4,0,8,-129.999641282755
0,4,0,9,18.1355757781536
0,4,0,10,16.7958726739739
0,4,0,11,2.30434511105706
0,4,0,12,0.199747886610328
0,1,3,0,-0.003922150991401085
0,1,3,1,-0.149995572741155
0,1,3,2,5.80968887781571
0,1,3,3,3.33732690642486
0,1,3,4,72.4676744972661
0,1,3,5,1.84432743980115
0,1,3,6,90.3223824197161
0,1,3,7,6.76610457910915
0,1,3,8,14.1196285664291
0,1,3,9,-1.2164638176325
0,1,3,10,0.0303862678609285
0,1,3,11,-0.03382989042056538
0,1,3,12,0.007467166422666609
0,5,0,0,-0.63625155563311
0,5,0,1,-6.48748639583869
0,5,0,2,-23.3870302626324
0,5,0,3,-242.515488908063
0,5,0,4,66.0825203888135
0,5,0,5,21998.5051872681
0,5,0,6,50.2782929345622
0,5,0,7,-318.774104758641
0,5,0,8,-81.9198614509029
0,5,0,9,-32.1971372723202
0,5,0,10,8.09626473445664
0,4,1,0,-0.02116370460628002
0,4,1,1,-0.873737081938641
0,4,1,2,-9.4520051880423
0,4,1,3,-7.2783535290704
0,4,1,4,-21.7815471855669
0,4,1,5,12.7738717329595
0,4,1,6,-5.29647827107674
0,4,1,7,3.73757651706594
0,4,1,8,-24.2025251811615
0,4,1,9,-3.71456872654531
0,4,1,10,-0.009300168278452394
0,2,3,0,0.001011263387721698
0,2,3,1,-0.006650521307158367
0,2,3,2,0.160478913979553
0,2,3,3,0.81981436760044
0,2,3,4,5.20072149270802
0,2,3,5,1.38579622423968
0,2,3,6,5.65481665424277
0,2,3,7,1.07247866803823
0,2,3,8,0.424209837905259
0,2,3,9,-0.04640442089763697
0,2,3,10,-0.01725635642523972
0,0,6,0,1.05194522434133
0,0,6,1,-2.83142274963182
0,0,6,2,53.6476442953321
0,0,6,3,-62.1538193387998
0,0,6,4,464.691231008237
0,0,6,5,-216.108153750023
0,0,6,6,735.728963247116
0,0,6,7,-106.946434207809
0,0,6,8,153.550664992246
0,0,6,0,0.311716160265991
0,0,6,1,-3.07517126506055
0,0,6,2,-7.9656759554461
0,0,6,3,-105.088130247629
0,0,6,4,-150.524305206829
0,0,6,5,-169.273264981776
0,0,6,6,64.4819636899381
0,0,6,7,-93.2764621129756
0,0,6,8,-14.6289582668807
0,4,2,0,-0.01579680146547381
0,4,2,1,0.245859014310166
0,4,2,2,0.717977985833573
0,4,2,3,11.8886167300223
0,4,2,4,15.2643799437198
0,4,2,5,22.9924791919086
0,4,2,6,5.16351541824469
0,4,2,7,13.8984841042583
0,4,2,8,1.65125973352293
0,6,1,0,0.302418185888871
0,6,1,1,-3.0598014356853
0,6,1,2,2.10756354035029
0,6,1,3,-122.733712146913
0,6,1,4,144.255072765356
0,6,1,5,-294.333837129268
0,6,1,6,237.910535787895
0,0,7,0,-0.03031558777528398
0,0,7,1,0.419410462352077
0,0,7,2,3.67509464745112
0,0,7,3,9.36068345727463
0,0,7,4,-190.269179240158
0,0,7,5,64.8068206337842
0,0,7,6,-108.617922383676
0,1,6,0,-0.03201513667713864
0,1,6,1,0.462376329645354
0,1,6,2,-0.649706666380746
0,1,6,3,15.0529538934063
0,1,6,4,0.336943708164748
0,1,6,5,27.6795319328487
0,1,6,6,-30.6649329796837
0,7,1,0,-0.09330446235590575
0,7,1,1,3.03739024181326
0,7,1,2,-11.9227311776629
0,7,1,3,135.168094133672
0,7,1,4,47.0614866125917
0,4,3,0,0.006797740994167606
0,4,3,1,0.111407768302644
0,4,3,2,-0.693200408361666
0,4,3,3,5.16901616724317
0,4,3,4,17.7840947666201
0,4,3,5,7.11759422038052
0,4,3,6,7.40440605911198
0,0,8,0,0.03962330488713071
0,0,8,1,2.53687794395062
0,0,8,2,-17.0445150415752
0,0,8,3,111.390417940412
0,0,8,4,286.633573560184
0,1,7,0,0.006513230854410565
0,1,7,1,-0.926315152825077
0,1,7,2,7.87899665307114
0,1,7,3,-40.6518869985219
0,1,7,4,-86.1564464303513
0,3,5,0,0.0006285847433086439
0,3,5,1,0.0626741036835501
0,3,5,2,-1.22684440147618
0,3,5,3,4.0187530120267
0,3,5,4,13.5789829920097
0,0,1,0,-1.182612918643611e-05
0,0,1,1,-0.01349101063524007
0,0,1,2,0.862380838573784
0,0,1,3,5.84256342353268
0,0,1,4,-21.4365500606565
0,0,1,5,9.81722300339926
0,0,1,6,-49.3300240044421
0,0,1,7,-6.08653459338696
0,0,1,8,-33.7369634926002
0,0,1,9,-11.5871793801001
0,0,1,10,-3.73752349476728
0,0,1,11,-0.282928991179039
0,0,1,12,0.01139333890723556
0,0,1,13,-0.01336176674074905
0,0,1,14,-0.004231761713329583
0,0,1,15,-0.0007439990112788647
0,0,1,16,-0.0003885289944873443
0,2,0,0,-0.001326542520192175
0,2,0,1,-0.110820486060126
0,2,0,2,2.53303598287013
0,2,0,3,9.08973664401847
0,2,0,4,-64.945626176099
0,2,0,5,42.3920301440081
0,2,0,6,-150.737927290706
0,2,0,7,-1.05037413243412
0,2,0,8,-96.9855888645375
0,2,0,9,-17.987531139445
0,2,0,10,-10.2941176567646
0,2,0,11,-1.5067910396524
0,2,0,12,0.05840411106375999
0,2,0,13,-0.02138312817978948
0,2,0,14,-0.01424844748459103
0,2,0,15,-0.003168997409205306
0,2,0,16,-0.0009147723906704689
0,3,0,0,0.002446058086771084
0,3,0,1,0.545703247633688
0,3,0,2,-4.86460765946734
0,3,0,3,-2.19709145710409
0,3,0,4,127.961636507613
0,3,0,5,-155.928059447916
0,3,0,6,301.943511762338
0,3,0,7,-111.853346479577
0,3,0,8,168.725419046895
0,3,0,9,7.41974609727259
0,3,0,10,18.2508523087201
0,3,0,11,5.96432759606911
0,3,0,12,-0.453756242518378
0,3,0,13,-0.02149991767907848
0,3,0,14,0.03562095227067554
0,2,1,0,0.0002664839063986019
0,2,1,1,-0.00998300222882951
0,2,1,2,0.140603861778246
0,2,1,3,1.6209153020979
0,2,1,4,-0.678448915729215
0,2,1,5,12.9368585917593
0,2,1,6,-2.29581552205965
0,2,1,7,12.659856895605
0,2,1,8,-1.14403899004024
0,2,1,9,-3.48579427586759
0,2,1,10,-0.64813816507485
0,2,1,11,-0.114475493220344
0,2,1,12,0.01940763001517008
0,2,1,13,-0.001782931837821728
0,2,1,14,-0.0009052387603032436
0,4,0,0,-0.03767071295267825
0,4,0,1,2.4814692117506
0,4,0,2,-5.78680441526909
0,4,0,3,-65.6438357578802
0,4,0,4,102.562941886188
0,4,0,5,-672.022468205839
0,4,0,6,284.631426378886
0,4,0,7,-627.6635915322
0,4,0,8,120.102922076324
0,4,0,9,170.445369124375
0,4,0,10,24.4585476965164
0,4,0,11,22.9296765581861
0,4,0,12,-3.80590415105837
0,1,3,0,0.001507304510821855
0,1,3,1,0.009062744906263364
0,1,3,2,0.29621165031217
0,1,3,3,8.27728899067056
0,1,3,4,4.12802849604279
0,1,3,5,85.3465367889095
0,1,3,6,1.53717210286744
0,1,3,7,104.078723775079
0,1,3,8,7.75903570845566
0,1,3,9,-17.4223537287947
0,1,3,10,-1.75521139654981
0,1,3,11,0.02987575027939189
0,1,3,12,0.04803439810370111
0,5,0,0,-0.05309998604317356
0,5,0,1,1.50945362373064
0,5,0,2,11.2275207866538
0,5,0,3,-38.1546118143961
0,5,0,4,-283.666927543461
0,5,0,5,50.2782929345622
0,5,0,6,23079.0436706889
0,5,0,7,26.5996636737333
0,5,0,8,-347.117263553096
0,5,0,9,112.147114129772
0,5,0,10,-41.2238568064994
0,4,1,0,-0.007686175356334201
0,4,1,1,0.04369953621751346
0,4,1,2,1.46615719952185
0,4,1,3,-13.7414213703416
0,4,1,4,-6.51577938887016
0,4,1,5,-33.6865266463728
0,4,1,6,20.0382732925672
0,4,1,7,-17.1492914135726
0,4,1,8,8.18860759157908
0,4,1,9,30.4226551695871
0,4,1,10,-4.5150917765984
0,2,3,0,6.473822136974268e-05
0,2,3,1,-0.002528428902492797
0,2,3,2,0.01240466026062456
0,2,3,3,0.236250710148141
0,2,3,4,1.02134827916026
0,2,3,5,5.85635482756208
0,2,3,6,1.65822014704942
0,2,3,7,6.28607460666304
0,2,3,8,1.25757140890564
0,2,3,9,-0.53872443694851
0,2,3,10,-0.06447870771172434
0,0,6,0,0.04463071791181843
0,0,6,1,-2.60148941161002
0,0,6,2,5.15433723787684
0,0,6,3,81.6318609949408
0,0,6,4,-74.6249186596141
0,0,6,5,579.972660759135
0,0,6,6,-264.255671213948
0,0,6,7,878.755935375813
0,0,6,8,-123.830574274188
0,0,6,0,-0.004183549804780824
0,0,6,1,-0.791459261916383
0,0,6,2,5.279792851882
0,0,6,3,-10.4301625745181
0,0,6,4,-123.185522168161
0,0,6,5,-165.922580347739
0,0,6,6,-193.523779255043
0,0,6,7,68.8346207967059
0,0,6,8,-99.081864979045
0,4,2,0,0.0006348118761913117
0,4,2,1,0.04082576676268584
0,4,2,2,-0.422759916662468
0,4,2,3,1.00703529881576
0,4,2,4,14.1443959393196
0,4,2,5,16.8583384128962
0,4,2,6,26.8667205359398
0,4,2,7,5.68278342882542
0,4,2,8,15.4113037452404
0,6,1,0,-0.0001160903261097239
0,6,1,1,-0.766960352957549
0,6,1,2,5.31801026018366
0,6,1,3,3.87238047432236
0,6,1,4,-145.241482288826
0,6,1,5,168.980602943399
0,6,1,6,-346.826623562253
0,0,7,0,0.001756937838555967
0,0,7,1,0.078210921963758
0,0,7,2,-0.707315882943065
0,0,7,3,5.17237850939962
0,0,7,4,10.1380840745161
0,0,7,5,-206.10964958928
0,0,7,6,76.5036578187933
0,1,6,0,0.0004024225078686314
0,1,6,1,0.08228170599501171
0,1,6,2,-0.806397036982624
0,1,6,3,-0.997897493055357
0,1,6,4,17.6862642773206
0,1,6,5,-1.22619016015676
0,1,6,6,32.127914395074
0,7,1,0,0.003271111239534772
0,7,1,1,0.251731049772323
0,7,1,2,-5.35673925158803
0,7,1,3,-16.7926718913328
0,7,1,4,161.495749285999
0,4,3,0,0.0003743913031140314
0,4,3,1,-0.01590407177307061
0,4,3,2,-0.198850450341978
0,4,3,3,-0.928498727979679
0,4,3,4,6.22137397838015
0,4,3,5,18.730777441384
0,4,3,6,8.33640437561882
0,0,8,0,0.004203779295469104
0,0,8,1,-0.07928736415834634
0,0,8,2,-4.52509611798481
0,0,8,3,-23.5550403257193
0,0,8,4,133.851552781658
0,1,7,0,-0.0001974720752738227
0,1,7,1,-0.02240454769730361
0,1,7,2,1.66033948789518
0,1,7,3,11.0757663232178
0,1,7,4,-48.9490654167298
0,3,5,0,-0.0002179334976896209
0,3,5,1,-0.001202268758014407
0,3,5,2,-0.11661206936795
0,3,5,3,-1.73206124005323
0,3,5,4,4.93765224906053
0,0,1,0,0.000272364851454969
0,0,1,1,-0.0001158101335136505
0,0,1,2,0.03203622392298497
0,0,1,3,1.36496512714485
0,0,1,4,7.69075057871259
0,0,1,5,-24.7561638198015
0,0,1,6,16.0835782920909
0,0,1,7,-57.1552473283888
0,0,1,8,-0.273635386038002
0,0,1,9,37.6835200732516
0,0,1,10,-13.6297084959082
0,0,1,11,-4.87173404346274
0,0,1,12,0.43936513080385
0,0,1,13,-0.021986914412349
0,0,1,14,-0.02015989087607484
0,0,1,15,-0.007630477528215807
0,0,1,16,-0.0023853135006425
0,2,0,0,0.0004919332586018579
0,2,0,1,0.002396516295843303
0,2,0,2,0.229167448351264
0,2,0,3,3.94923641663782
0,2,0,4,11.981123645337
0,2,0,5,-74.4779717704894
0,2,0,6,56.1500361758439
0,2,0,7,-173.463535778684
0,2,0,8,10.9535927622847
0,2,0,9,107.332131822814
0,2,0,10,-21.0481587107454
0,2,0,11,-13.1916593704354
0,2,0,12,2.17776671688531
0,2,0,13,-0.119498026513276
0,2,0,14,-0.03312277147147198
0,2,0,15,-0.02386507009892002
0,2,0,16,-0.007863075857348143
0,3,0,0,0.0005953577862524435
0,3,0,1,-0.0006163364387806679
0,3,0,2,-1.06740832876613
0,3,0,3,-7.45628255432905
0,3,0,4,-3.50724406406568
0,3,0,5,145.749275557549
0,3,0,6,-178.851195894513
0,3,0,7,345.818437650295
0,3,0,8,-132.69302813692
0,3,0,9,-184.474312182317
0,3,0,10,9.6079193665307
0,3,0,11,22.8913840480225
0,3,0,12,-8.1886255565537
0,3,0,13,0.801859108502545
0,3,0,14,-0.01575004496266163
0,2,1,0,7.502017369409856e-06
0,2,1,1,-0.0008363889936281147
0,2,1,2,0.01973802842442372
0,2,1,3,0.226293467968267
0,2,1,4,2.17905947806815
0,2,1,5,-0.709916270011492
0,2,1,6,15.3520954100876
0,2,1,7,-2.74035152621973
0,2,1,8,15.0759321445814
0,2,1,9,1.2289874466139
0,2,1,10,-4.22031280270491
0,2,1,11,-0.86043902223795
0,2,1,12,0.160015589284942
0,2,1,13,-0.0304074230974532
0,2,1,14,-0.003560119712373731
0,4,0,0,0.009779840187096128
0,4,0,1,0.130517125092306
0,4,0,2,-4.69560706522932
0,4,0,3,-9.16028230282469
0,4,0,4,-93.8010139348393
0,4,0,5,118.664846502075
0,4,0,6,-798.006076155118
0,4,0,7,339.1446337385
0,4,0,8,-756.565062608276
0,4,0,9,-137.553437106024
0,4,0,10,217.293368883773
0,4,0,11,32.1486457866828
0,4,0,12,-30.2283367551944
0,1,3,0,0.0001410222758075758
0,1,3,1,-0.004007641893381462
0,1,3,2,-0.01577096130066798
0,1,3,3,0.512002951315645
0,1,3,4,11.0289722109589
0,1,3,5,4.87802256768033
0,1,3,6,98.7411899093848
0,1,3,7,0.605709647021925
0,1,3,8,118.372930067235
0,1,3,9,-8.65322802946715
0,1,3,10,-20.9695759263035
0,1,3,11,-2.45552336759935
0,1,3,12,-0.01994206443442714
0,5,0,0,0.01217451408678287
0,5,0,1,0.16192529161078
0,5,0,2,-2.72238670016423
0,5,0,3,17.1183075467134
0,5,0,4,-57.4684684237259
0,5,0,5,-318.774104758641
0,5,0,6,26.5996636737333
0,5,0,7,24162.0051044893
0,5,0,8,-5.86873717696926
0,5,0,9,367.748499736208
0,5,0,10,148.854943594352
0,4,1,0,0.0009469433306004676
0,4,1,1,0.02151868096844557
0,4,1,2,-0.0653748674256538
0,4,1,3,2.16001287848658
0,4,1,4,-18.6921012895077
0,4,1,5,-4.68535608186319
0,4,1,6,-47.6093044174688
0,4,1,7,29.3364524446386
0,4,1,8,-31.3567447099341
0,4,1,9,-14.0054790856581
0,4,1,10,37.3214420286154
0,2,3,0,-6.222676282927177e-06
0,2,3,1,-0.0002036839250266878
0,2,3,2,0.004830606591625559
0,2,3,3,0.02039480615173297
0,2,3,4,0.32514724552437
0,2,3,5,1.22746933701263
0,2,3,6,6.50064313976302
0,2,3,7,1.90828725820907
0,2,3,8,6.91458098624159
0,2,3,9,-1.44512100678594
0,2,3,10,-0.667479984812427
0,0,6,0,-0.01063741959752227
0,0,6,1,-0.150859918089781
0,0,6,2,4.91257052646892
0,0,6,3,8.28395255192659
0,0,6,4,115.709990077867
0,0,6,5,-87.8039994062963
0,0,6,6,710.728704568057
0,0,6,7,-319.12351881535
0,0,6,8,1038.1553010613
0,0,6,0,-0.001493241406790539
0,0,6,1,0.002618097349291988
0,0,6,2,1.53538179933419
0,0,6,3,7.98352952127051
0,0,6,4,-12.7259191467615
0,0,6,5,-139.227457819251
0,0,6,6,-178.737570841359
0,0,6,7,-214.558114053023
0,0,6,8,74.1852344534078
0,4,2,0,1.718923587877967e-05
0,4,2,1,-0.001276347974945316
0,4,2,2,-0.0805929574704938
0,4,2,3,-0.64027196507139
0,4,2,4,1.32630393266766
0,4,2,5,16.2379532690066
0,4,2,6,18.2515751487158
0,4,2,7,30.4705979196463
0,4,2,8,6.0886539508532
0,6,1,0,-0.001478907253380884
0,6,1,1,-0.00822189971994045
0,6,1,2,1.4862656061276
0,6,1,3,8.14843333457908
0,6,1,4,6.26183995175675
0,6,1,5,-165.945818458558
0,6,1,6,196.500397426775
0,0,7,0,4.848224346011581e-05
0,0,7,1,-0.003954265898546289
0,0,7,2,-0.15410946471266
0,0,7,3,-1.04819206859444
0,0,7,4,6.81504362658208
0,0,7,5,10.3530317283089
0,0,7,6,-220.208805339693
0,1,6,0,5.574588956055587e-05
0,1,6,1,-0.0001843483459744315
0,1,6,2,-0.161574021553598
0,1,6,3,-1.24008120923559
0,1,6,4,-1.4177496388993
0,1,6,5,20.0505272415574
0,1,6,6,-3.26272903988497
0,7,1,0,-0.0009315891079078696
0,7,1,1,-0.006104374964648594
0,7,1,2,-0.517389620823245
0,7,1,3,-8.33418572974354
0,7,1,4,-22.0490325904497
0,4,3,0,-0.0001548576133460356
0,4,3,1,-0.001197472010677778
0,4,3,2,0.02820867755044554
0,4,3,3,-0.313165148815032
0,4,3,4,-1.15544049159554
0,4,3,5,7.23404422969243
0,4,3,6,19.4241964661711
0,0,8,0,-0.002159301715276706
0,0,8,1,-0.01232230366698794
0,0,8,2,0.112134793961613
0,0,8,3,-7.12230945656194
0,0,8,4,-30.3550576806856
0,1,7,0,0.0005321086998763746
0,1,7,1,0.0002736854571125721
0,1,7,2,0.05497899324895612
0,1,7,3,2.62626317311738
0,1,7,4,14.5380364026801
0,3,5,0,-4.39845083393216e-05
0,3,5,1,0.0005853616264395995
0,3,5,2,0.001551283858078113
0,3,5,3,-0.19124693770385
0,3,5,4,-2.28514801084229
0,0,1,0,3.74075473649905e-05
0,0,1,1,-0.0007861065697186573
0,0,1,2,0.0005714405148312518
0,0,1,3,0.06437908286326235
0,0,1,4,2.00153625234422
0,0,1,5,9.6617526831842
0,0,1,6,-27.9296017793447
0,0,1,7,23.2744747979847
0,0,1,8,-65.0501307327703
0,0,1,9,-6.5976648479126
0,0,1,10,41.5691708131505
0,0,1,11,-15.6623862400909
0,0,1,12,6.21187514249904
0,0,1,13,-0.662465892432228
0,0,1,14,-0.04255246140929789
0,0,1,15,-0.03073464290424414
0,0,1,16,-0.0157288122968216
0,2,0,0,0.0001778248026240877
0,2,0,1,-0.001375978736656014
0,2,0,2,-0.002300163734650104
0,2,0,3,0.41257816971309
0,2,0,4,5.70253037774758
0,2,0,5,15.0524159669731
0,2,0,6,-83.3303758722204
0,2,0,7,71.7273933842341
0,2,0,8,-195.903945627815
0,2,0,9,-25.1698031058226
0,2,0,10,117.168364178622
0,2,0,11,-23.9963676326272
0,2,0,12,16.5191583194251
0,2,0,13,-3.07133970331674
0,2,0,14,-0.228878180111423
0,2,0,15,-0.0530972163277529
0,2,0,16,-0.04652239181293517
0,3,0,0,-0.0006471535159316763
0,3,0,1,-0.001810291005644777
0,3,0,2,-0.01160931045119144
0,3,0,3,-1.82321560720837
0,3,0,4,-10.5756970335735
0,3,0,5,-5.13131428899758
0,3,0,6,161.828167073875
0,3,0,7,-204.004763627686
0,3,0,8,388.693465190017
0,3,0,9,156.490682397225
0,3,0,10,-198.781071691483
0,3,0,11,11.9406129072216
0,3,0,12,-28.0053891144006
0,3,0,13,10.957093932901
0,3,0,14,1.36069542744374
0,2,1,0,1.237728907774131e-05
0,2,1,1,-2.985088903499408e-05
0,2,1,2,0.001957351152803708
0,2,1,3,0.03409535488486014
0,2,1,4,0.337409391923896
0,2,1,5,2.79909725677513
0,2,1,6,-0.728270369662331
0,2,1,7,17.9392517197871
0,2,1,8,-3.28164737770947
0,2,1,9,-17.6899952174917
0,2,1,10,1.32471370236501
0,2,1,11,-5.00665890321993
0,2,1,12,1.11893531349518
0,2,1,13,-0.219200774552216
0,2,1,14,-0.04721477606312629
0,4,0,0,-0.002365513959424893
0,4,0,1,-0.02709617186857331
0,4,0,2,-0.327489206555172
0,4,0,3,-7.75334286657373
0,4,0,4,-13.4450469051832
0,4,0,5,-127.552015374498
0,4,0,6,135.427969709639
0,4,0,7,-938.362958032485
0,4,0,8,401.364715544458
0,4,0,9,902.621290421307
0,4,0,10,-158.270837502858
0,4,0,11,270.862381635265
0,4,0,12,-41.5005607367219
0,1,3,0,-4.070559619587217e-06
0,1,3,1,-0.0004555895585653994
0,1,3,2,0.008044492441571231
0,1,3,3,-0.02349382768035208
0,1,3,4,0.814583547219553
0,1,3,5,14.0473988111189
0,1,3,6,5.55713960946869
0,1,3,7,112.713314517242
0,1,3,8,-1.10040681624824
0,1,3,9,-133.268203733353
0,1,3,10,-9.40964831783868
0,1,3,11,-24.7449360612652
0,1,3,12,3.35809130000258
0,5,0,0,-0.0009529684809273476
0,5,0,1,-0.03349394784755226
0,5,0,2,-0.369265107220527
0,5,0,3,-4.26071867517696
0,5,0,4,24.1281458149793
0,5,0,5,-81.9198614509029
0,5,0,6,-347.117263553096
0,5,0,7,-5.86873717696926
0,5,0,8,25248.3068675534
0,5,0,9,48.3703410005484
0,5,0,10,379.431371517177
0,4,1,0,1.542186980191639e-05
0,4,1,1,-0.002486109193085826
0,4,1,2,-0.04544876683371232
0,4,1,3,-0.07786422440070005
0,4,1,4,2.92939614189086
0,4,1,5,-24.3177726369683
0,4,1,6,-1.67170297729588
0,4,1,7,-63.66826220103
0,4,1,8,40.9958926323374
0,4,1,9,48.0922366934682
0,4,1,10,-21.3660881123986
0,2,3,0,2.373867470790425e-06
0,2,3,1,1.603657078357617e-05
0,2,3,2,0.0004771563537716804
0,2,3,3,0.00805908639268161
0,2,3,4,0.03104207373404574
0,2,3,5,0.427677226406643
0,2,3,6,1.43732535401659
0,2,3,7,7.14011552292174
0,2,3,8,2.13055158312115
0,2,3,9,-7.5450003137848
0,2,3,10,-1.63377989937947
0,0,6,0,0.002443525933877853
0,0,6,1,0.02935544711504113
0,0,6,2,0.372242242532336
0,0,6,3,8.09399198890524
0,0,6,4,12.345263299845
0,0,6,5,156.255808929833
0,0,6,6,-102.617377297715
0,0,6,7,858.736852839248
0,0,6,8,-383.501613307423
0,0,6,0,0.0008935053281206058
0,0,6,1,0.004469226809750261
0,0,6,2,0.01326800241983208
0,0,6,3,2.60070610712154
0,0,6,4,11.1578741622324
0,0,6,5,-14.7859593262155
0,0,6,6,-153.274196104205
0,0,6,7,-188.899135861937
0,0,6,8,-232.479532521444
0,4,2,0,-5.180358129266785e-05
0,4,2,1,-7.090384306195974e-05
0,4,2,2,0.001659973780152714
0,4,2,3,-0.138887356679789
0,4,2,4,-0.896324642146501
0,4,2,5,1.67741701248303
0,4,2,6,18.1696520231541
0,4,2,7,19.4477506049176
0,4,2,8,33.8036226999845
0,6,1,0,0.0008606172892072622
0,6,1,1,0.004292681441280531
0,6,1,2,0.03505663159154509
0,6,1,3,2.51507186323024
0,6,1,4,11.5539543126414
0,6,1,5,9.30324313409299
0,6,1,6,-184.96243480293
0,0,7,0,-9.139008692339369e-05
0,0,7,1,-0.0001981884919419202
0,0,7,2,0.006359575643361245
0,0,7,3,-0.265063308069838
0,0,7,4,-1.43169584795034
0,0,7,5,8.59307189448229
0,0,7,6,9.96574422647575
0,1,6,0,-0.0001002738244902294
0,1,6,1,-0.0001761950415164298
0,1,6,2,-0.001564781909445551
0,1,6,3,-0.277050626889401
0,1,6,4,-1.76507431262718
0,1,6,5,-1.90695590073594
0,1,6,6,22.1582301828555
0,7,1,0,-0.0004001907326379816
0,7,1,1,0.002581490917007836
0,7,1,2,0.006510616971251756
0,7,1,3,-0.926336957419425
0,7,1,4,-12.0081535312917
0,4,3,0,7.499786686672639e-06
0,4,3,1,0.0004356543937081185
0,4,3,2,0.002833460079205683
0,4,3,3,0.04325538316767354
0,4,3,4,-0.456806860333857
0,4,3,5,-1.36322630967742
0,4,3,6,8.20779389445962
0,0,8,0,-7.797889473931868e-05
0,0,8,1,0.006104069266784639
0,0,8,2,0.02708082470574891
0,0,8,3,0.118418337450013
0,0,8,4,-10.3842550806016
0,1,7,0,7.29468694496634e-05
0,1,7,1,-0.001530341111793714
0,1,7,2,3.269518689982191e-05
0,1,7,3,0.112972654968266
0,1,7,4,3.8485887162905
